image_id,filename,filepath,split,caption,label,all_captions_json,source_dataset,source_hf_split
flickr1k_543,1184340890.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1184340890.jpg,train,A family coming back from shopping and a gentlemen is reading his newspaper to the side of the street.,,"[""A family coming back from shopping and a gentlemen is reading his newspaper to the side of the street."", ""Three men and two women walk down an outdoor hallway past a man sitting on a step reading a newspaper."", ""An old man is sitting on a stoop while people walk towards him with groceries."", ""An old man is reading the paper despite crushing feelings of loneliness."", ""A group of people walks home carrying plastic shopping bags.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_544,1184440714.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1184440714.jpg,train,"Two teenage girls jumping in a yard, with a two story brown building in the background, while holding each others right hand.",,"[""Two teenage girls jumping in a yard, with a two story brown building in the background, while holding each others right hand."", ""Two young teenage girls, both wearing jeans, are holding hands and simultaneously jumping in the air in a grassy area."", ""Two white teenage girls are holding hands while jumping up into the air."", ""Two women holding hands in the air while jumping."", ""Two girls are shaking hands whilst in midair.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_545,1184910489.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1184910489.jpg,train,A woman with a red sleeveless top and a long black skirt holding one young child in her arm and holding another young child by the hand as she walks along.,,"[""A woman with a red sleeveless top and a long black skirt holding one young child in her arm and holding another young child by the hand as she walks along."", ""A woman carries a child in her arm and holds another child's hand as they walk outside next to a building."", ""A woman with two kids walks towards a building."", ""A woman in a dress with two children."", ""A woman walking with two children.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_546,1184967930.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1184967930.jpg,train,A brown dog running through the grass and flowers.,,"[""A brown dog running through the grass and flowers."", ""A dog running in a field of grass and flowers."", ""A dog running in shrubbery along a stream."", ""A dog walks through a field."", ""A dog in a field.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_547,1186128541.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1186128541.jpg,train,A woman in a white hat is conversing with another woman with a bike on a busy street.,,"[""A woman in a white hat is conversing with another woman with a bike on a busy street."", ""A busy street with lots of people standing around talking and two are holding bikes."", ""Two woman are standing next to each other, one holding onto a bicycle."", ""Two woman stop and talk in the downtown area."", ""People walking around at a downtown festival.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_548,1186391461.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1186391461.jpg,train,Colored woman rolling a bowling ball down an alley.,,"[""Colored woman rolling a bowling ball down an alley."", ""A woman in a white shirt and black pants bowling."", ""A woman throwing a ball down a bowling alley."", ""Woman rolling a ball down a bowling alley."", ""A woman in a sheer white top is bowling.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_549,118647903.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118647903.jpg,train,"Two soccer players, one wearing a white uniform and the other in red, try to reach the soccer ball first.",,"[""Two soccer players, one wearing a white uniform and the other in red, try to reach the soccer ball first."", ""A soccer player in a red uniform goes after the ball, fending off a player in white."", ""Two soccer players, one in red, the other in white, racing towards a soccer ball."", ""Two male soccer players on opposing teams are trying to get the soccer ball."", ""Two football players chase after a the ball.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_550,1186603607.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1186603607.jpg,train,Eleven men and women in cotton shirts and denim pants walk uphill along a shaded forest trail.,,"[""Eleven men and women in cotton shirts and denim pants walk uphill along a shaded forest trail."", ""A small group of people hikes through a forest during the day."", ""A group of people dressed casually are walking in the woods."", ""A group of people walking up a trail in a wooded area."", ""A group of people walking down a trail in the woods.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_551,118667747.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118667747.jpg,train,There are three young boys playing in a public park with a red ball.,,"[""There are three young boys playing in a public park with a red ball."", ""Three children are playing with a red ball in a park."", ""Three young boys playing with a ball in the park."", ""Three little boys playing with a ball in a park."", ""Three boys playing ball outside.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_552,118668756.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118668756.jpg,train,A little boy wearing a purple shirt and blue jeans kicking a ball on the grass.,,"[""A little boy wearing a purple shirt and blue jeans kicking a ball on the grass."", ""A child in jeans and dark shirt kicks a colorful ball outside."", ""A young male is kicking a multicolored ball."", ""A little boy kicking a rubber ball."", ""A small child kicking a ball.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_553,1187077747.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1187077747.jpg,train,This picture of a man reading is tilted.,,"[""This picture of a man reading is tilted."", ""A man looks at a book on a sunny day."", ""A man is reading a small book."", ""A man reading a book outside."", ""Man reading book outdoors.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_554,118707970.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118707970.jpg,train,A man in a blue workers outfit with a yellow construction hat examines the side of a brick building from the top of a ladder.,,"[""A man in a blue workers outfit with a yellow construction hat examines the side of a brick building from the top of a ladder."", ""A man with a yellow hard hat is standing on a ladder that is leaned up against a building."", ""A man is standing at the top of a ladder against a building."", ""A man on a ladder wearing blue jacket and a blue jeans"", ""A man is high about doing work on a building.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_555,118708295.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118708295.jpg,train,Construction workers wearing bright orange suits are working on a road in the rain.,,"[""Construction workers wearing bright orange suits are working on a road in the rain."", ""Three road workers in orange jackets and pants clean up with a wheelbarrow."", ""Three construction workers dressed in bright orange are working on a road."", ""Three people wearing reflective clothing are working on the street."", ""Three men wearing orange coats working on a street.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_556,118717792.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118717792.jpg,train,"A festival is going on right outside a lake, with several drummers in red shirts and a man on stilts playing the drums.",,"[""A festival is going on right outside a lake, with several drummers in red shirts and a man on stilts playing the drums."", ""A group of people wearing red shirts and holding drums is being photographed at the boardwalk."", ""A group of people in red play the drums while a performer walks on stilts by the river."", ""A man on stilts stands in front of a line of drummers."", ""A crowd of people in a parade.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_557,1187252153.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1187252153.jpg,train,A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him.,,"[""A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him."", ""A young guy, probably in his early twenties, shows off his culinary skills with pride."", ""A blond man shows off his freshly baked bread with a wide smile."", ""A teenage boy stands in a backyard holding a tray of bread."", ""A man shows what he has baked.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_558,1187435567.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1187435567.jpg,train,A small dog plays with a toy on top of a white blanket.,,"[""A small dog plays with a toy on top of a white blanket."", ""A small, shaggy dog playing with a toy on a blanket."", ""A small brown and black dog playing with a toy"", ""Terrier dog playing with toy on blanket"", ""A small brown and black dog""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_559,1187593464.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1187593464.jpg,train,A dog running across a grassy field with a stick in its mouth.,,"[""A dog running across a grassy field with a stick in its mouth."", ""A big tan dog runs on grass with a big stick in his mouth."", ""A dog runs toward the camera with a stick in its mouth."", ""The dog carrying a long stick in its mouth."", ""A dog running with a stick in his mouth""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_560,118771635.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118771635.jpg,train,A girl wearing glasses and a brown plaid long-sleeved shirt holds a cup and looks through a book with people photographs and text.,,"[""A girl wearing glasses and a brown plaid long-sleeved shirt holds a cup and looks through a book with people photographs and text."", ""A woman with brown hair and wearing a brown shirt has a drink while perusing a book with photographs of people in it."", ""A person in a plaid shirt reading a book and having a beverage."", ""A hip person reading a magazine while enjoying a beverage."", ""A boy with glasses and plaid shirt reads a book.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_561,1187993157.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1187993157.jpg,train,"In a park, a boy is bent to read the tree description, and a girl is standing nearby waiting for him.",,"[""In a park, a boy is bent to read the tree description, and a girl is standing nearby waiting for him."", ""A young man looks at a book on the ground in a wooded area."", ""A boy and a girl doing something in the woods."", ""A young boy plays outdoors in the woods."", ""A boy is playing outside.""]",Vishva007/Flickr-Dataset-1k,train
