caption_index,video_id,sport,caption_id,caption
2494,video6973,tennis,14,the player in blue shirt is celebrating the point and requiring a break
2495,video6973,tennis,15,two players are playing table tennis match in the gym
2496,video6973,tennis,16,a blue and black color dress wearing clothes playing game table tennis audience watching clapping hands displaying on screen
2497,video6973,tennis,17,a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen
2498,video6973,tennis,18,a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen
2499,video6973,tennis,19,a couple of men are playing ping pong inside
2500,video6979,tennis,0,a woman wearing black shorts and a red t-shirt is playing tennis
2501,video6979,tennis,1,there is a woman in red is playing tennis
2502,video6979,tennis,2,there is a woman in red is playing tennis
2503,video6979,tennis,3,a young girl dressed in pink and black plays tennis
2504,video6979,tennis,4,a female tennis player is shown in the middle of a play where neither her nor her opponent lose
2505,video6979,tennis,5,a woman in a pink top and black shorts plays tennis with an unseen opponent as classical music plays
2506,video6979,tennis,6,a woman with large breasts is playing tennis with another person and volleying the ball
2507,video6979,tennis,7,girl running and playing tennis at a high level
2508,video6979,tennis,8,a lady in red and black dress playing tennis hitting ball running then wins the set
2509,video6979,tennis,9,a lady in red tshirt and black underwear playing tennis on the court
2510,video6979,tennis,10,a tennis player hits her shots from behind a white baseline in a form-fitting outfit of pink and black
2511,video6979,tennis,11,a women tennis player returns the ball in fashion on either side of the court very comfortably
2512,video6979,tennis,12,the two women s are playing the shuttle game very actively
2513,video6979,tennis,13,a person in red hits the tennis ball to the other side
2514,video6979,tennis,14,a girl wearing black shorts hits a tennis ball with a tennis racket
2515,video6979,tennis,15,girl with red shirt and black shorts playing tennis she does not miss
2516,video6979,tennis,16,a woman on a tennis court in a pink shirt and black shorts strafes and swings at oncoming tennis balls
2517,video6979,tennis,17,a woman playing tennis while classical music plays in the background
2518,video6979,tennis,18,a woman wearing a red shirt and black shorts plays tennis while classical music plays
2519,video6979,tennis,19,a women is playing table tennis match and she is very excited and thrilled to receive the match
2520,video7190,tennis,0,two persons are playing table tennis game
2521,video7190,tennis,1,table tennis game is going to start and the player are walking in the court
2522,video7190,tennis,2,table tennis players are playing tennis
2523,video7190,tennis,3,the basket ball player is playing in very well in the cort
2524,video7190,tennis,4,the table tennis match of single s men is going on
2525,video7190,tennis,5,a seems to be walking around the ping pong table ready to battle
2526,video7190,tennis,6,two atletic men are inside a court playing ping pong for 2015 world championships
2527,video7190,tennis,7,a man walks in front of a ping pong table while commentators speak about the match
2528,video7190,tennis,8,two men get ready to play in a big ping pong match
2529,video7190,tennis,9,two table tennis player playing a very serious game without giving any chance to each other
2530,video7190,tennis,10,two people compete in a ping pong match
2531,video7190,tennis,11,a sports announcer talks about a point in a championship table tennis match
2532,video7190,tennis,12,two guys wearing shorts prepare to play a table tennis match
2533,video7190,tennis,13,two men in shorts are walking around a room with a ping pong table the ping pong table is purple
2534,video7190,tennis,14,man in blue shirt is playing match with someone
2535,video7190,tennis,15,ping pong players of the 2015 world championships after walking around the court
2536,video7190,tennis,16,two athletes take a break from a table tennis match
2537,video7190,tennis,17,two sports players are pacing on the floor where they are to compete
2538,video7190,tennis,18,seems to be a ping pong tournament
2539,video7190,tennis,19,some people are playing ping pong on a court
2540,video787,tennis,0,a person is playing a badminton game
2541,video787,tennis,1,there is a man playing with a badminton
2542,video787,tennis,2,two men are playing bat mintin in a gym
2543,video787,tennis,3,tennis played by a player
2544,video787,tennis,4,tennis players playing tennise
2545,video787,tennis,5,a shuttle player in practice and also explains about his career
2546,video787,tennis,6,a man is talking about wanting to achieve more in his badminton career
2547,video787,tennis,7,a professional badmitton player hitting the object over a net
2548,video787,tennis,8,a man hits the ball in the tennis match and talking something
2549,video787,tennis,9,a player talking about his game play to someone
2550,video787,tennis,10,an indian man hits a tennis ball in shorts and blue tee-shirt
2551,video787,tennis,11,a guy plays badminton and talks about playing the game
2552,video787,tennis,12,a guy serves a birdie up in a game of badminton and talks
2553,video787,tennis,13,handsome man is having a training in the gym
2554,video787,tennis,14,a young man in a gym swinging a racket and hitting a tennis ball
2555,video787,tennis,15,badminton shuttle practicing in the indoor stadium the long shots preparing for smashing
2556,video787,tennis,16,a man in a purple shirt is playing tennis and talking about it
2557,video787,tennis,17,man in a blue shirt playing an indoor game of tennis
2558,video787,tennis,18,a man in a blue shirt and white shorts is playing sports
2559,video787,tennis,19,a guy with a shirt is hitting a badminton birdie
2560,video8104,tennis,0,there is a yellow jersey man playing badminton with balance
2561,video8104,tennis,1,two men is hitting a ball back and forth in a game
2562,video8104,tennis,2,two men are playing badminton in a competition while a commentator talks over what is happening
2563,video8104,tennis,3,an exciting tennis match is being played in a very populated arena with a commentator speaking in the background
2564,video8104,tennis,4,two men playing tennis in a stadium while a man talks and music plays
2565,video8104,tennis,5,two men hitting a ball back and forth across a net
